geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase,n_sur_valid
cubic,5.0,xyz_only,outer_r,8.778590651369198,9.037128998828061,0.43370067492273,-0.596121616606498,0.25,12
cubic,5.0,xyz_only,gap,2.7802013676380506,3.2532083550282103,0.48783155850755655,-0.9696112913159618,0.08333333333333333,12
cubic,5.0,xyz_only,bw_selected,0.03,0.0075,0.0025,8.9999999964,1.0,12
cubic,10.0,score_q,same_sector,0.9954227851432693,0.4152046865062259,0.21457479220716255,2.704036632943185,1.0,11
cubic,10.0,score_q,same_shell,0.9974055557187366,0.9665141919957208,0.024264212766913328,1.2731244989685446,1.0,11
cubic,10.0,score_q,deficit_fill,-0.11771863198243498,-0.016282968512118443,0.053453936800464036,-1.8976275563587368,0.0,11
cubic,10.0,score_q,completion_gain,-5.8466224369222494e-05,0.0016092393965367743,0.00264230141399174,-0.6311564651344708,0.18181818181818182,11
cubic,10.0,score_q,carrier_vs_space_sector,0.33321441149091124,-0.2204788753832516,0.23627609824195706,2.34341641406662,1.0,11
cubic,10.0,score_q,n_band,28.0,23.636363636363637,6.3284742850753135,0.6895242308128844,0.8181818181818182,11
cubic,10.0,score_q,inner_r,5.015751048961392,5.913038088902845,1.6519848915528113,-0.5431569286916963,0.2727272727272727,11
cubic,10.0,score_q,outer_r,7.092899405262701,9.779822647006101,0.6469625249427124,-4.15313582804069,0.0,11
cubic,10.0,score_q,gap,2.0771483563013087,3.866784558103257,1.7370881788466184,-1.030250636435273,0.18181818181818182,11
cubic,10.0,score_q,bw_selected,0.02,0.010454545454545454,0.004979295977319692,1.9170289508830813,0.8181818181818182,11
cubic,10.0,q_only,same_sector,0.9954227851432693,0.548056825562384,0.2477566623136208,1.805666719116457,1.0,12
