geometry,beta,null_type,draw,real_consensus_family,real_consensus_q,surrogate_consensus_family,surrogate_consensus_q,family_match_real,q_match_real,surrogate_consensus_strength,surrogate_q_consensus_strength,real_mean_winner_q_contrast,real_mean_winner_xyz,surrogate_mean_winner_q_contrast,surrogate_mean_winner_xyz
cubic,1.0,shell_shuffle,13,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",Z1,0.0,0.0,1.0,0.75,0.15573592931177704,5.243303667372475e-05,0.15687071862923838,6.852064004984836e-05
cubic,1.0,shell_shuffle,14,"3-axis:(1, 2, 2)",X1+Y2+Z2,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.12866179455621501,5.9168596476454464e-05
cubic,1.0,shell_shuffle,15,"3-axis:(1, 2, 2)",X1+Y2+Z2,"3-axis:(1, 1, 1)",X1+Y1+Z1,0.0,0.0,0.75,0.75,0.15573592931177704,5.243303667372475e-05,0.1279982858510899,5.943802271836339e-05
cubic,1.0,shell_shuffle,16,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",Y1,0.0,0.0,1.0,0.75,0.15573592931177704,5.243303667372475e-05,0.1541642784516923,5.6228959932496174e-05
cubic,1.0,shell_shuffle,17,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1,0.0,0.0,0.75,0.5,0.15573592931177704,5.243303667372475e-05,0.10429483635712344,5.900155263245568e-05
cubic,1.0,shell_shuffle,18,"3-axis:(1, 2, 2)",X1+Y2+Z2,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.12519862983175983,5.9168596476454464e-05
cubic,1.0,shell_shuffle,19,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.5,0.15573592931177704,5.243303667372475e-05,0.10097072812767968,5.622895993249617e-05
cubic,1.0,shell_shuffle,20,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1,0.0,0.0,0.75,0.75,0.15573592931177704,5.243303667372475e-05,0.13837663804512396,5.2433036673724744e-05
cubic,1.0,shell_shuffle,21,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.5,0.15573592931177704,5.243303667372475e-05,0.12824714119225436,5.900155263245568e-05
cubic,1.0,shell_shuffle,22,"3-axis:(1, 2, 2)",X1+Y2+Z2,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.12767481904154235,5.943802271836339e-05
cubic,1.0,shell_shuffle,23,"3-axis:(1, 2, 2)",X1+Y2+Z2,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.12050210035628806,5.385496565669965e-05
cubic,1.0,fft_phase,0,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,8.552095308250854e-05
cubic,1.0,fft_phase,1,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186383,8.317355819038573e-05
cubic,1.0,fft_phase,2,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.070594180594268e-05
cubic,1.0,fft_phase,3,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,7.819425284914848e-05
cubic,1.0,fft_phase,4,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.024033737251799e-05
cubic,1.0,fft_phase,5,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.209758601399064e-05
cubic,1.0,fft_phase,6,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.264175401818372e-05
cubic,1.0,fft_phase,7,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,7.873422639412438e-05
cubic,1.0,fft_phase,8,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,7.84467007447232e-05
cubic,1.0,fft_phase,9,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,7.46140422849885e-05
cubic,1.0,fft_phase,10,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186383,7.375677305056585e-05
cubic,1.0,fft_phase,11,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,7.828508417281076e-05
cubic,1.0,fft_phase,12,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186383,8.145642546899951e-05
cubic,1.0,fft_phase,13,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,7.769503054224147e-05
cubic,1.0,fft_phase,14,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,8.435610714658815e-05
cubic,1.0,fft_phase,15,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,8.33882110984303e-05
cubic,1.0,fft_phase,16,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,7.854152252658979e-05
cubic,1.0,fft_phase,17,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186374,8.563071687397853e-05
cubic,1.0,fft_phase,18,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,7.916814170936245e-05
cubic,1.0,fft_phase,19,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.066214087253995e-05
cubic,1.0,fft_phase,20,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,7.468024865592342e-05
cubic,1.0,fft_phase,21,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.13470313477186377,7.985750418723813e-05
cubic,1.0,fft_phase,22,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.413663298822768e-05
cubic,1.0,fft_phase,23,"3-axis:(1, 2, 2)",X1+Y2+Z2,"1-axis:(1,)",X1+Y2+Z2,0.0,1.0,0.5,0.5,0.15573592931177704,5.243303667372475e-05,0.1347031347718638,8.299953151859975e-05
cubic,1.5,cell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.18546030278169603,5.2834319073540554e-05
cubic,1.5,cell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13266218077533207,5.167635848137014e-05
cubic,1.5,cell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13812104612782597,5.167635848137014e-05
cubic,1.5,cell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.10581845860605758,4.480341067232149e-05
cubic,1.5,cell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.11753951848277147,4.3673456257003383e-05
cubic,1.5,cell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.13702083202595522,4.388865458805418e-05
cubic,1.5,cell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.2078471295710721,5.2834319073540554e-05
cubic,1.5,cell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.20897244996292536,5.283431907354056e-05
cubic,1.5,cell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,1.0,0.75,0.13916980422311542,4.573846056279529e-05,0.11390960481095808,4.512548365735463e-05
cubic,1.5,cell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y1+Z1,0.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12974599425211641,4.548521988015498e-05
cubic,1.5,cell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.11660794745888475,4.460850614747718e-05
cubic,1.5,cell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.1124946033795754,4.614306865337022e-05
cubic,1.5,cell_shuffle,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12939057511465388,4.454650336126942e-05
cubic,1.5,cell_shuffle,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.14106670879575428,5.036066093493967e-05
cubic,1.5,cell_shuffle,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.18985488137487605,5.2834319073540554e-05
cubic,1.5,cell_shuffle,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13911136813387415,4.6143068653370215e-05
cubic,1.5,cell_shuffle,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.13070721769497717,4.672204894945543e-05
cubic,1.5,cell_shuffle,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.10960724300112162,4.422443037623629e-05
cubic,1.5,cell_shuffle,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.11783490535599905,5.0574410242904325e-05
cubic,1.5,cell_shuffle,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.12884485723441602,4.4803410672321505e-05
cubic,1.5,cell_shuffle,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13655157222251027,5.167635848137014e-05
cubic,1.5,cell_shuffle,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.11895297133775781,5.036066093493967e-05
cubic,1.5,cell_shuffle,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.15299506415010636,5.2834319073540554e-05
cubic,1.5,cell_shuffle,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12250897350832737,4.559209453413731e-05
cubic,1.5,shell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.16394747472818033,5.167635848137014e-05
cubic,1.5,shell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.242699892244154,5.2834319073540554e-05
cubic,1.5,shell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.15038152906131205,5.036066093493967e-05
cubic,1.5,shell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.11718303198270132,4.531532632781939e-05
cubic,1.5,shell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y1+Z1,0.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12141687356201897,5.036066093493967e-05
cubic,1.5,shell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.1340113271759311,5.2834319073540554e-05
cubic,1.5,shell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.1261510009343054,4.367345625700339e-05
cubic,1.5,shell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y1+Z1,0.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13325152050329023,5.0574410242904325e-05
cubic,1.5,shell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12030283816041137,5.167635848137014e-05
cubic,1.5,shell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.14020784812526904,5.283431907354056e-05
cubic,1.5,shell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13648032568244045,4.450163149349485e-05
cubic,1.5,shell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.1516912979935597,4.515948026671009e-05
cubic,1.5,shell_shuffle,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12501853416572217,4.465747755460416e-05
cubic,1.5,shell_shuffle,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.1002105051259103,4.454650336126942e-05
cubic,1.5,shell_shuffle,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.12944308695913415,5.036066093493967e-05
cubic,1.5,shell_shuffle,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.16024809265826417,5.2834319073540554e-05
cubic,1.5,shell_shuffle,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.15340512631699846,5.2834319073540554e-05
cubic,1.5,shell_shuffle,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.26525547470988986,5.2834319073540554e-05
cubic,1.5,shell_shuffle,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.11898794963142273,4.476435220858649e-05
cubic,1.5,shell_shuffle,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y2+Z2,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13320042035256632,4.614306865337022e-05
cubic,1.5,shell_shuffle,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.135740260334537,4.4657477554604154e-05
cubic,1.5,shell_shuffle,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.14522786011919875,5.036066093493967e-05
cubic,1.5,shell_shuffle,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.75,0.5,0.13916980422311542,4.573846056279529e-05,0.11535347917558983,4.6143068653370215e-05
cubic,1.5,shell_shuffle,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,1.0,1.0,0.13916980422311542,4.573846056279529e-05,0.1789485629971609,5.2834319073540554e-05
cubic,1.5,fft_phase,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.1352619784820093,5.452146091429015e-05
cubic,1.5,fft_phase,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13528626204830085,5.5223675827296425e-05
cubic,1.5,fft_phase,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13328346310642142,5.687323342919648e-05
cubic,1.5,fft_phase,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053228,5.7587337528680586e-05
cubic,1.5,fft_phase,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053226,5.5887575338278527e-05
cubic,1.5,fft_phase,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.1332834631064214,5.362206039712531e-05
cubic,1.5,fft_phase,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13328346310642142,5.599982686273887e-05
cubic,1.5,fft_phase,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053228,5.7505593709962126e-05
cubic,1.5,fft_phase,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13330774667271295,5.645058432617087e-05
cubic,1.5,fft_phase,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053226,5.610981130847681e-05
cubic,1.5,fft_phase,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13528626204830083,5.6035451755099056e-05
cubic,1.5,fft_phase,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13916980422311542,5.560768015428232e-05
cubic,1.5,fft_phase,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053228,5.4853806299849124e-05
cubic,1.5,fft_phase,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053228,5.653296486358689e-05
cubic,1.5,fft_phase,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13328346310642142,5.550912238782743e-05
cubic,1.5,fft_phase,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.1391698042231154,5.518790676472853e-05
cubic,1.5,fft_phase,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13330774667271297,5.554416468835021e-05
cubic,1.5,fft_phase,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13330774667271297,5.78191014259948e-05
cubic,1.5,fft_phase,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13916980422311548,5.5976754567258686e-05
cubic,1.5,fft_phase,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.13916980422311542,4.573846056279529e-05,0.13912123709053228,5.8057560430423975e-05
cubic,1.5,fft_phase,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.133307746672713,5.639235347370267e-05
cubic,1.5,fft_phase,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13330774667271292,5.535842751053215e-05
cubic,1.5,fft_phase,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13526197848200927,5.390870563975503e-05
cubic,1.5,fft_phase,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.13916980422311542,4.573846056279529e-05,0.13526197848200927,5.367657271682839e-05
cubic,2.0,cell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,1.0,0.75,0.15335204797928384,9.685808471242504e-05,0.12499939816686229,9.754761837974207e-05
cubic,2.0,cell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.15335204797928384,9.685808471242504e-05,0.09592269629893395,9.685808471242505e-05
cubic,2.0,cell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.5,0.15335204797928384,9.685808471242504e-05,0.12857874480425052,9.685808471242502e-05
cubic,2.0,cell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.5,0.15335204797928384,9.685808471242504e-05,0.1368991455996639,0.00010533460993297032
cubic,2.0,cell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.75,0.75,0.15335204797928384,9.685808471242504e-05,0.1531086349249794,0.00012063058006589046
